// encoder resolution in tick per meter 
leftResolution:3800
rightResolution:3800
// distance between the 2 encoders in meter
encoderDistance:0.128000
// time (ms), left encoder (ticks), right encoder (ticks), left motor power (0-100), right motor power (0-100), order0, order1, x (mm), y (mm), theta (rad)
4592,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4603,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4614,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4633,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4650,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4655,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4703,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4723,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4738,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4753,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4761,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4772,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4781,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4792,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4802,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4812,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4822,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4834,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4869,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4881,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4891,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4902,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4912,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4923,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4934,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4951,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4964,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4974,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5002,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5011,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
