// encoder resolution in tick per meter 
leftResolution:3800
rightResolution:3800
// distance between the 2 encoders in meter
encoderDistance:0.128000
// time (ms), left encoder (ticks), right encoder (ticks), left motor power (0-100), right motor power (0-100), order0, order1, x (mm), y (mm), theta (rad)
1064,-95,307,5,5,195000,123025,201000,104000,0.018493,0.020323,0.826480
1075,-89,313,6,6,195000,129960,201000,110000,0.019571,0.021485,0.826480
1086,-83,319,6,6,195000,137085,201000,116000,0.020650,0.022646,0.826480
1097,-77,325,6,6,195000,144400,201000,122000,0.021728,0.023808,0.826480
1107,-71,331,7,7,195000,151905,201000,128000,0.022807,0.024970,0.826480
1119,-63,339,7,7,195000,159600,201000,135000,0.024065,0.026325,0.826480
1131,-54,348,7,7,195000,167485,201000,144000,0.025683,0.028068,0.826480
1141,-47,355,7,7,195000,175560,201000,152000,0.027121,0.029617,0.826480
1153,-39,361,8,6,195000,183825,200500,158500,0.028292,0.030873,0.824424
1163,-30,369,8,8,195000,192280,199500,166500,0.029740,0.032414,0.820313
1174,-21,378,8,8,195000,200925,199500,175500,0.031368,0.034146,0.820313
1185,-12,387,8,8,195000,209760,199500,184500,0.032997,0.035879,0.820313
1195,-3,396,8,8,195000,218785,199500,193500,0.034625,0.037612,0.820313
1205,6,405,8,8,195000,228000,199500,202500,0.036254,0.039345,0.820313
1216,15,414,8,8,195000,237405,199500,211500,0.037882,0.041077,0.820313
1227,24,423,8,8,195000,247000,199500,220500,0.039511,0.042810,0.820313
1239,34,432,9,7,195000,256785,199500,229500,0.041139,0.044543,0.820313
1248,44,439,9,7,195000,266760,198000,239000,0.042870,0.046361,0.814145
1258,53,445,9,7,195000,276925,196500,246500,0.044245,0.047788,0.807977
1269,62,453,9,9,195000,287280,195500,254500,0.045717,0.049305,0.803865
1281,73,464,10,10,195000,297825,195500,264500,0.047558,0.051200,0.803865
1291,85,476,10,10,195000,308560,195500,276500,0.049768,0.053474,0.803865
1302,97,488,10,10,195000,319485,195500,288500,0.051977,0.055749,0.803865
1313,109,500,10,10,195000,330600,195500,300500,0.054186,0.058023,0.803865
